Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1729179484704,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,77,72,76,69,71,35,35,20,0,14.285715103149414,5,57.142860412597656,4.761904716491699,28.571430206298828,4.761904716491699,19.047618865966797,4.761904716491699,38.095237731933594,5,41.627784729003906,17179869184,4294967296,11656671232,2846883840
204,1729179484909,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,77,72,76,69,71,35,35,35,0,47.619049072265625,0,15.789472579956055,0,0,0,10,0,0,4.545454502105713,41.627784729003906,17179869184,4294967296,11657244672,2846883840
200,1729179485114,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,77,72,76,69,71,35,35,45,0,0,0,36.3636360168457,0,33.333335876464844,0,9.523809432983398,0,23.809524536132813,0,41.627784729003906,17179869184,4294967296,11655016448,2846883840
204,1729179485314,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,76,71,78,70,71,35,35,47.619049072265625,5.263157844543457,23.809524536132813,15.000000953674316,30.000001907348633,14.285715103149414,25,14.285715103149414,68.42105102539063,10.526315689086914,26.3157901763916,5.263157844543457,41.627784729003906,17179869184,4294967296,11659108352,2846883840
200,1729179485519,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,76,71,78,70,71,35,35,50,4.761904716491699,25,0,30.000001907348633,0,35,0,23.809524536132813,4.761904716491699,19.047618865966797,4.761904716491699,41.627784729003906,17179869184,4294967296,11658178560,2846883840
199,1729179485720,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,76,71,78,70,71,35,35,52.6315803527832,0,9.523809432983398,0,25,0,10,0,15.000000953674316,0,0,0,41.13838577270508,17179869184,4294967296,11658207232,2846883840
203,1729179485920,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,76,71,78,70,71,35,35,20,4.761904716491699,20,0,10.526315689086914,0,15.000000953674316,0,15.000000953674316,0,86.36363983154297,0,41.13838577270508,17179869184,4294967296,11659292672,2846883840
201,1729179486124,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,73,76,71,78,70,71,35,35,42.85714340209961,0,15.000000953674316,0,33.333335876464844,0,55,0,33.333335876464844,0,26.3157901763916,4.761904716491699,41.13838577270508,17179869184,4294967296,11660611584,2846883840
199,1729179486325,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,72,86,71,66,67,35,35,30.000001907348633,0,5,0,30.000001907348633,0,66.66667175292969,0,10.526315689086914,0,10,0,41.13838577270508,17179869184,4294967296,11652841472,2846883840
202,1729179486526,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,72,86,71,66,67,35,35,55,5.263157844543457,50,9.523809432983398,60.000003814697266,5,57.894737243652344,10,55,9.523809432983398,50,5.263157844543457,41.13838577270508,17179869184,4294967296,11663179776,2846883840
203,1729179486728,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,72,86,71,66,67,35,35,47.619049072265625,4.761904716491699,25,5,57.142860412597656,4.761904716491699,55,4.761904716491699,47.619049072265625,4.761904716491699,45,0,38.3507194519043,17179869184,4294967296,11682410496,2846883840
202,1729179486932,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,72,86,71,66,67,35,35,50,0,9.523809432983398,0,52.6315803527832,0,15.000000953674316,0,25,0,5,4.761904716491699,38.3507194519043,17179869184,4294967296,11686248448,2846883840
200,1729179487135,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,72,86,71,66,67,35,35,55,0,35,0,52.38095474243164,0,60.000003814697266,0,35,0,38.095237731933594,0,38.3507194519043,17179869184,4294967296,11655700480,2846883840
204,1729179487336,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,72,67,66,35,35,60.000003814697266,0,25,0,57.894737243652344,4.761904716491699,52.38095474243164,4.761904716491699,40,0,55,0,38.3507194519043,17179869184,4294967296,11662700544,2846883840
203,1729179487540,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,72,67,66,35,35,61.904762268066406,5,40,4.761904716491699,76.19047546386719,0,50,0,52.38095474243164,5,47.619049072265625,13.636363983154297,38.3507194519043,17179869184,4294967296,11659501568,2846883840
199,1729179487745,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,72,67,66,35,35,70,0,65,5,76.19047546386719,0,75,5,57.894737243652344,0,70,5,34.473514556884766,17179869184,4294967296,11658330112,2846883840
211,1729179487945,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,72,67,66,35,35,72.22222137451172,10,66.66667175292969,9.523809432983398,60.000003814697266,9.523809432983398,61.904762268066406,5,61.904762268066406,14.285715103149414,60.000003814697266,0,34.473514556884766,17179869184,4294967296,11694211072,2846883840
200,1729179488158,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,72,67,66,35,35,72.7272720336914,14.285715103149414,40,14.285715103149414,60.000003814697266,18.18181800842285,61.904762268066406,14.285715103149414,61.904762268066406,14.285715103149414,55,21.7391300201416,34.473514556884766,17179869184,4294967296,11700592640,2846883840
198,1729179488361,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,67,64,65,64,63,35,35,95.23809814453125,71.42857360839844,90.47618865966797,68.42105102539063,95.23809814453125,70,95,70,95,70,95.23809814453125,63.15789031982422,34.473514556884766,17179869184,4294967296,11701243904,2846883840
199,1729179488559,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,67,64,65,64,63,35,35,75,45,68.42105102539063,35,95,33.333335876464844,75,40,80,31.57894515991211,84.21052551269531,40,38.737491607666016,17179869184,4294967296,11704225792,2846883840
202,1729179488760,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,67,64,65,64,63,35,35,80,0,52.6315803527832,0,55,9.523809432983398,57.894737243652344,5,60.000003814697266,9.523809432983398,66.66667175292969,4.761904716491699,38.737491607666016,17179869184,4294967296,11700260864,2846883840
200,1729179488962,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,67,64,65,64,63,35,35,85,10,66.66667175292969,13.636363983154297,60.000003814697266,10,61.904762268066406,15.000000953674316,60.000003814697266,15.000000953674316,73.68421173095703,14.285715103149414,38.737491607666016,17179869184,4294967296,11665764352,2846883840
201,1729179489163,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,67,64,65,64,63,35,35,65,5.263157844543457,60.000003814697266,5.263157844543457,65,10,63.15789031982422,9.523809432983398,65,10,57.142860412597656,5.263157844543457,38.737491607666016,17179869184,4294967296,11707740160,2846883840
199,1729179489365,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,69,69,69,67,66,35,35,52.6315803527832,9.090909004211426,35,0,50,0,30.000001907348633,0,30.000001907348633,0,30.000001907348633,0,38.737491607666016,17179869184,4294967296,11736600576,2846883840
199,1729179489565,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,69,69,69,67,66,35,35,50,0,20,9.090909004211426,57.894737243652344,0,42.85714340209961,0,25,0,36.842105865478516,0,36.55777359008789,17179869184,4294967296,11737341952,2846883840
200,1729179489765,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,69,69,69,67,66,35,35,33.333335876464844,0,40,0,30.000001907348633,4.761904716491699,31.57894515991211,0,25,0,33.333335876464844,0,36.55777359008789,17179869184,4294967296,11742547968,2846883840
204,1729179489966,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,69,69,69,67,66,35,35,26.3157901763916,0,20,0,40,0,30.000001907348633,5,31.57894515991211,4.761904716491699,20,4.761904716491699,36.55777359008789,17179869184,4294967296,11754520576,2846883840
203,1729179490171,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,69,69,69,67,66,35,35,55,4.761904716491699,28.571430206298828,4.761904716491699,35,0,38.095237731933594,0,38.095237731933594,0,50,4.761904716491699,36.55777359008789,17179869184,4294967296,11740131328,2846883840
203,1729179490375,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,85,69,68,35,35,23.809524536132813,0,10,0,50,0,10,0,35,0,47.619049072265625,0,36.55777359008789,17179869184,4294967296,11767517184,2846883840
200,1729179490579,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,85,69,68,35,35,15.000000953674316,0,10,0,13.636363983154297,0,15.000000953674316,0,9.523809432983398,0,65,0,44.343597412109375,17179869184,4294967296,11767517184,2846883840
203,1729179490780,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,85,69,68,35,35,30.000001907348633,0,19.047618865966797,0,26.3157901763916,0,23.809524536132813,0,35,0,5.263157844543457,0,44.343597412109375,17179869184,4294967296,11767517184,2846883840
203,1729179490984,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,85,69,68,35,35,47.619049072265625,0,40,0,42.85714340209961,4.761904716491699,45,0,30.000001907348633,4.761904716491699,38.095237731933594,0,44.343597412109375,17179869184,4294967296,11767267328,2846883840
203,1729179491188,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,70,71,68,85,69,68,35,35,42.85714340209961,0,0,0,21.052631378173828,0,5.263157844543457,0,35,0,15.000000953674316,0,44.343597412109375,17179869184,4294967296,11766763520,2846883840
199,1729179491392,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,75,67,72,67,67,35,35,47.36842346191406,0,33.333335876464844,0,47.619049072265625,0,19.047618865966797,0,28.571430206298828,0,14.285715103149414,4.761904716491699,44.343597412109375,17179869184,4294967296,11766763520,2846883840
199,1729179491592,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,75,67,72,67,67,35,35,60.000003814697266,9.523809432983398,36.842105865478516,5,61.904762268066406,5,65,10,47.36842346191406,4.761904716491699,55,0,36.11252212524414,17179869184,4294967296,11766763520,2846883840
200,1729179491792,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,75,67,72,67,67,35,35,40,0,55,5,47.36842346191406,0,50,4.761904716491699,47.619049072265625,0,45,0,36.11252212524414,17179869184,4294967296,11766763520,2846883840
200,1729179491993,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,75,67,72,67,67,35,35,55,0,0,0,30.000001907348633,0,20,0,10,0,15.000000953674316,0,36.11252212524414,17179869184,4294967296,11750522880,2846883840
202,1729179492193,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,82,75,67,72,67,67,35,35,57.894737243652344,0,38.095237731933594,0,50,0,50,0,31.57894515991211,4.761904716491699,20,4.761904716491699,36.11252212524414,17179869184,4294967296,11756691456,2846883840
203,1729179492396,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,70,88,72,67,68,35,35,57.142860412597656,0,10.526315689086914,0,20,0,66.66667175292969,0,28.571430206298828,0,10,0,36.11252212524414,17179869184,4294967296,11762216960,2846883840
199,1729179492600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,70,88,72,67,68,35,35,38.095237731933594,0,15.000000953674316,0,40,0,10,0,61.904762268066406,0,10,0,40.71600341796875,17179869184,4294967296,11769626624,2846883840
200,1729179492800,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,70,88,72,67,68,35,35,21.052631378173828,0,19.047618865966797,0,40,0,35,0,21.052631378173828,0,14.285715103149414,0,40.71600341796875,17179869184,4294967296,11779690496,2846883840
199,1729179493001,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,70,88,72,67,68,35,35,35,0,14.285715103149414,0,38.095237731933594,0,30.000001907348633,0,25,0,20,0,40.71600341796875,17179869184,4294967296,11779330048,2846883840
199,1729179493201,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,81,70,88,72,67,68,35,35,50,0,21.052631378173828,0,35,0,20,0,28.571430206298828,0,20,0,40.71600341796875,17179869184,4294967296,11776479232,2846883840
201,1729179493401,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,72,69,71,71,68,35,35,35,0,0,0,31.57894515991211,0,25,0,20,0,5.263157844543457,0,40.71600341796875,17179869184,4294967296,11775782912,2846883840
204,1729179493603,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,72,69,71,71,68,35,35,47.619049072265625,9.090909004211426,20,5,33.333335876464844,9.523809432983398,30.000001907348633,0,30.000001907348633,0,38.095237731933594,9.523809432983398,39.891204833984375,17179869184,4294967296,11775782912,2846883840
200,1729179493808,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,72,69,71,71,68,35,35,50,0,23.809524536132813,0,30.000001907348633,0,55,0,15.789472579956055,0,15.000000953674316,0,39.891204833984375,17179869184,4294967296,11775782912,2846883840
201,1729179494009,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,72,69,71,71,68,35,35,55,5.263157844543457,60.000003814697266,10,55,10,47.619049072265625,14.285715103149414,47.619049072265625,5,42.105262756347656,0,39.891204833984375,17179869184,4294967296,11745931264,2847408128
200,1729179494211,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,79,72,69,71,71,68,35,35,40,0,50,0,55,15.789472579956055,50,0,38.095237731933594,0,66.66667175292969,5,39.891204833984375,17179869184,4294967296,11697242112,2847408128
199,1729179494412,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,71,66,73,65,72,35,35,35,4.761904716491699,60.000003814697266,4.761904716491699,50,0,26.3157901763916,0,78.94737243652344,0,19.047618865966797,4.761904716491699,39.891204833984375,17179869184,4294967296,11707097088,2847408128
200,1729179494613,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,71,66,73,65,72,35,35,52.38095474243164,0,45,0,57.142860412597656,4.761904716491699,45,0,45,0,42.105262756347656,0,38.738075256347656,17179869184,4294967296,11687424000,2847408128
204,1729179494813,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,71,66,73,65,72,35,35,47.36842346191406,9.523809432983398,55,0,47.36842346191406,5,52.38095474243164,10,55,9.090909004211426,75,0,38.738075256347656,17179869184,4294967296,11673788416,2847408128
203,1729179495019,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,71,66,73,65,72,35,35,52.38095474243164,0,33.333335876464844,9.523809432983398,47.619049072265625,5,45,9.523809432983398,76.19047546386719,5,42.85714340209961,9.090909004211426,38.738075256347656,17179869184,4294967296,11679559680,2847408128
204,1729179495223,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,71,66,73,65,72,35,35,47.36842346191406,4.761904716491699,31.57894515991211,0,70,0,47.36842346191406,0,30.000001907348633,0,55,0,38.738075256347656,17179869184,4294967296,11705405440,2847408128
199,1729179495428,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,73,67,70,72,68,35,35,52.38095474243164,0,61.904762268066406,0,60.000003814697266,4.761904716491699,59.09090805053711,4.761904716491699,47.619049072265625,4.761904716491699,55,0,38.738075256347656,17179869184,4294967296,11705405440,2847408128
202,1729179495627,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,73,67,70,72,68,35,35,47.36842346191406,9.523809432983398,70,9.523809432983398,60.000003814697266,0,55,0,36.842105865478516,0,55,5,39.09375,17179869184,4294967296,11705405440,2847408128
199,1729179495830,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,73,67,70,72,68,35,35,52.38095474243164,0,50,0,42.85714340209961,4.761904716491699,60.000003814697266,5,55,9.523809432983398,57.142860412597656,5,39.09375,17179869184,4294967296,11705405440,2847408128
200,1729179496030,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,73,67,70,72,68,35,35,73.68421173095703,10,60.000003814697266,5,78.94737243652344,10,78.94737243652344,9.523809432983398,75,5.263157844543457,70,9.523809432983398,39.09375,17179869184,4294967296,11614273536,2951479296
203,1729179496232,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,73,67,70,72,68,35,35,65,0,47.36842346191406,9.523809432983398,60.000003814697266,0,50,0,55,0,45,5.263157844543457,39.09375,17179869184,4294967296,11517399040,3071541248
202,1729179496436,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,83,70,67,67,35,35,23.809524536132813,0,13.636363983154297,0,23.809524536132813,0,28.571430206298828,0,47.619049072265625,9.090909004211426,25,0,39.09375,17179869184,4294967296,11517399040,3071541248
203,1729179496639,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,83,70,67,67,35,35,47.619049072265625,9.523809432983398,30.000001907348633,5,21.052631378173828,4.761904716491699,30.000001907348633,9.090909004211426,35,0,15.789472579956055,5,38.15116882324219,17179869184,4294967296,11517399040,3071541248
200,1729179496843,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,83,70,67,67,35,35,36.842105865478516,0,25,0,23.809524536132813,0,19.047618865966797,0,35,0,33.333335876464844,0,38.15116882324219,17179869184,4294967296,11517399040,3071541248
203,1729179497044,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,83,70,67,67,35,35,28.571430206298828,0,15.000000953674316,0,33.333335876464844,0,15.789472579956055,0,25,0,35,0,38.15116882324219,17179869184,4294967296,11573346304,3071541248
203,1729179497247,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,70,83,70,67,67,35,35,35,0,38.095237731933594,0,15.789472579956055,0,33.333335876464844,0,20,0,10,0,38.15116882324219,17179869184,4294967296,11572064256,3071541248
202,1729179497451,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,72,67,70,68,67,35,35,28.571430206298828,0,5,0,42.85714340209961,0,10,0,25,0,14.285715103149414,0,38.15116882324219,17179869184,4294967296,11571527680,3071541248
204,1729179497654,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,72,67,70,68,67,35,35,45,0,33.333335876464844,0,25,0,9.523809432983398,0,4.761904716491699,0,0,0,40.85852813720703,17179869184,4294967296,11563159552,3071541248
203,1729179497859,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,72,67,70,68,67,35,35,5,0,0,0,100,0,0,0,0,0,0,0,40.85852813720703,17179869184,4294967296,11562954752,3071541248
203,1729179498062,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,72,67,70,68,67,35,35,20,0,0,0,55,0,20,0,10,0,9.523809432983398,0,40.85852813720703,17179869184,4294967296,11549343744,3071541248
199,1729179498266,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,77,72,67,70,68,67,35,35,38.095237731933594,0,5,0,9.523809432983398,0,66.66667175292969,0,4.761904716491699,0,38.095237731933594,0,40.85852813720703,17179869184,4294967296,11537899520,3071541248
201,1729179498466,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,69,94,72,69,69,35,35,55,0,4.761904716491699,0,0,0,50,0,0,0,0,0,40.85852813720703,17179869184,4294967296,11537350656,3071541248
204,1729179498668,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,71,69,94,72,69,69,35,35,40,0,30.000001907348633,0,23.809524536132813,0,20,0,15.000000953674316,0,5,0,33.9314079284668,17179869184,4294967296,11535998976,3071541248
